Date,Close/Last,Volume,Open,High,Low
08/14/2025,89.16,3524506,89.23,89.3772,88.59
08/13/2025,89.80,3577271,89.16,89.935,88.82
08/12/2025,88.97,3240967,88.74,88.985,88.08
08/11/2025,88.47,2623521,88.71,89.1451,88.435
08/08/2025,89.06,3228809,89.94,89.99,88.86
08/07/2025,89.80,3345583,90.00,90.00,89.24
08/06/2025,89.54,3604809,90.30,90.39,89.50
08/05/2025,90.24,3752663,89.90,90.335,89.51
08/04/2025,89.83,3385713,89.11,90.055,89.075
08/01/2025,88.92,5395749,90.03,90.095,88.29
07/31/2025,89.14,4823608,89.90,90.36,89.015
07/30/2025,90.41,4408198,91.67,91.825,89.83
07/29/2025,91.71,3713824,90.77,91.81,90.32
07/28/2025,90.26,2551703,91.49,91.53,90.195
07/25/2025,91.73,2960669,91.85,91.87,90.80
07/24/2025,91.72,3236700,91.86,92.13,91.67
07/23/2025,92.04,2981915,92.00,92.18,91.6402
07/22/2025,91.86,2684239,90.58,91.95,90.57
07/21/2025,90.31,3904307,90.56,90.885,90.10
07/18/2025,89.94,2523865,89.95,90.29,89.57
07/17/2025,89.75,3406658,89.78,90.145,89.34
07/16/2025,89.85,4126536,89.45,90.00,88.98
07/15/2025,89.01,4483166,90.34,90.43,88.835
07/14/2025,90.34,3257330,89.73,90.355,89.58
07/11/2025,89.76,3987588,89.11,89.965,88.80
07/10/2025,89.75,5303878,89.27,90.345,88.98
07/09/2025,89.19,3836987,89.33,89.4522,88.81
07/08/2025,89.12,3631340,88.98,89.60,88.759
07/07/2025,89.25,4467743,89.985,90.49,88.7671
07/03/2025,90.02,2361669,89.98,90.365,89.6717
07/02/2025,89.92,3469822,89.50,90.04,89.1399
07/01/2025,89.71,5552945,88.88,90.385,88.77
06/30/2025,89.06,8752477,88.55,89.095,87.55
06/27/2025,88.49,3179232,88.29,89.4146,88.14
06/26/2025,88.27,5886400,88.54,88.54,87.18
06/25/2025,89.22,4282454,90.91,90.91,89.165
06/24/2025,91.42,2727539,91.33,91.77,90.81
06/23/2025,91.18,3142347,90.00,91.245,89.88
06/20/2025,89.83,2940349,90.21,90.68,89.73
06/18/2025,89.89,2945769,89.82,90.555,89.39
06/17/2025,89.58,1879391,89.89,90.17,89.27
06/16/2025,89.90,2657573,90.18,91.00,89.60
06/13/2025,89.83,2334412,89.99,90.56,89.235
06/12/2025,90.71,2007227,90.21,90.80,90.06
06/11/2025,90.27,2874714,90.89,91.29,89.935
06/10/2025,90.76,4036043,90.14,90.82,90.12
06/09/2025,89.99,3676147,89.90,90.53,89.29
06/06/2025,89.87,2707209,89.80,90.28,89.39
06/05/2025,89.44,3148640,89.55,89.91,88.965
06/04/2025,89.51,2598366,89.22,89.81,88.81
06/03/2025,89.26,2155702,89.03,89.395,88.49
06/02/2025,89.44,3101782,88.63,89.465,87.83
05/30/2025,89.32,2525909,88.97,89.55,88.45
05/29/2025,89.32,2440871,88.58,89.68,88.40
05/28/2025,88.52,1912767,88.64,88.66,87.93
05/27/2025,88.61,2117879,87.81,88.82,87.51
05/23/2025,87.09,2123085,86.84,87.35,86.54
05/22/2025,87.00,2540059,87.46,87.46,86.36
05/21/2025,87.40,2677266,89.125,89.49,87.33
05/20/2025,89.79,2003329,89.64,90.18,89.58
05/19/2025,90.32,2956490,89.53,90.43,89.36
05/16/2025,90.30,2580281,89.20,90.325,89.03
05/15/2025,89.19,2563008,87.91,89.2099,87.815
05/14/2025,87.59,3052921,88.15,88.15,87.26
05/13/2025,88.46,4178640,89.58,89.685,88.195
05/12/2025,89.60,3657700,90.36,90.37,89.11
05/09/2025,89.16,3460255,88.50,89.395,88.37
05/08/2025,88.57,2652585,89.28,89.43,88.24
05/07/2025,88.92,2220460,89.00,89.65,88.73
05/06/2025,88.82,2579766,89.10,89.55,88.3975
05/05/2025,89.51,2290089,89.56,90.045,89.03
05/02/2025,89.71,2237710,89.715,90.02,89.30
05/01/2025,88.62,3574077,88.64,89.39,87.96
04/30/2025,88.33,3738632,87.60,88.635,86.75
04/29/2025,88.02,2740428,87.51,88.44,87.20
04/28/2025,87.55,2914956,86.93,87.725,86.67
04/25/2025,87.01,2409709,87.16,87.35,86.38
04/24/2025,87.16,2080814,86.89,87.77,86.45
04/23/2025,86.84,2493099,87.65,88.58,86.36
04/22/2025,86.68,2209925,85.98,87.04,85.80
04/21/2025,85.03,2406200,85.97,86.21,83.97
04/17/2025,86.84,3383581,85.70,87.485,85.70
04/16/2025,85.56,2393125,85.88,86.65,84.9759
04/15/2025,85.62,2443447,85.61,86.175,85.13
04/14/2025,85.36,3228070,84.37,85.87,84.13
04/11/2025,83.63,5276100,82.05,83.80,81.07
04/10/2025,82.62,7442686,83.42,84.41,80.50
04/09/2025,84.55,10990270,78.33,84.94,76.92
04/08/2025,79.79,7401066,83.95,84.15,78.85
04/07/2025,81.99,13294170,82.28,85.32,80.09
04/04/2025,84.20,7804116,87.11,87.245,84.10
04/03/2025,88.02,5785091,89.715,90.79,87.96
04/02/2025,91.13,3427177,90.28,91.28,90.03
04/01/2025,90.58,4276655,90.79,90.99,89.4801
03/31/2025,90.54,2964644,89.73,91.08,89.73
03/28/2025,89.71,3603028,90.12,90.275,89.13
03/27/2025,89.83,2992998,90.28,90.94,89.6093
03/26/2025,90.06,3094228,89.94,90.53,89.73
03/25/2025,89.71,4210034,90.62,90.74,89.17
03/24/2025,91.66,3719213,90.85,91.805,90.512
03/21/2025,90.27,3395107,90.75,90.90,89.71
03/20/2025,91.28,2041059,91.31,91.84,90.87
03/19/2025,91.34,1882220,91.24,92.03,90.57
03/18/2025,91.23,1955950,91.57,92.11,90.865
03/17/2025,91.71,2233425,90.04,92.00,90.04
03/14/2025,90.17,3769520,89.16,90.245,88.65
03/13/2025,88.40,3881566,90.18,90.80,88.2894
03/12/2025,90.18,3303097,90.61,90.96,89.76
03/11/2025,90.46,3918730,91.53,92.00,89.91
03/10/2025,91.53,3534607,92.32,93.32,91.03
03/07/2025,92.42,4447315,91.90,92.84,91.31
03/06/2025,91.87,4968785,93.34,93.62,91.64
03/05/2025,94.29,2573967,92.68,94.46,92.485
03/04/2025,93.25,4541292,94.33,94.90,93.12
03/03/2025,94.34,4597084,94.035,94.95,93.80
02/28/2025,93.90,4214052,93.53,93.94,92.82
02/27/2025,93.11,2379910,92.76,93.66,92.61
02/26/2025,92.74,2828870,93.34,93.54,92.42
02/25/2025,93.13,4329449,92.26,93.55,92.26
02/24/2025,92.00,3258753,91.77,92.58,91.365
02/21/2025,91.64,2534668,92.715,92.77,91.1033
02/20/2025,92.55,2920040,92.04,92.66,91.59
02/19/2025,92.11,2339180,91.64,92.34,91.45
02/18/2025,92.04,2500713,91.49,92.355,91.37
02/14/2025,91.63,2344320,92.28,92.69,91.61
02/13/2025,92.05,3734333,91.00,92.21,90.81
02/12/2025,91.14,4747188,90.15,91.43,90.011
02/11/2025,91.99,2260086,91.18,92.03,91.09
02/10/2025,91.59,2195458,91.79,91.835,90.90
02/07/2025,91.63,2516260,92.10,92.155,91.10
02/06/2025,91.93,3468697,92.21,92.21,91.34
02/05/2025,91.70,3310438,91.28,91.895,90.47
02/04/2025,90.43,3371536,89.81,90.635,89.50
02/03/2025,90.36,5187715,89.75,90.71,88.92
01/31/2025,90.55,2566459,90.51,91.43,90.295
01/30/2025,90.75,3485111,90.68,91.52,90.02
01/29/2025,89.61,2820294,90.84,91.08,89.175
01/28/2025,90.81,2373807,91.65,91.65,90.59
01/27/2025,91.92,4107784,90.70,91.945,90.59
01/24/2025,90.71,3267442,90.08,91.2863,90.04
01/23/2025,90.40,2706853,89.89,90.415,89.05
01/22/2025,89.74,2966307,91.06,91.06,89.68
01/21/2025,91.33,3635099,90.10,91.39,90.02
01/17/2025,89.65,3672448,89.97,90.26,89.65
01/16/2025,89.71,4112753,88.09,89.80,87.81
01/15/2025,87.89,3886792,89.79,89.87,87.835
01/14/2025,87.39,3829918,86.97,87.58,86.752
01/13/2025,86.60,3740423,85.48,86.68,85.28
01/10/2025,85.55,10056570,86.31,86.52,85.48
01/08/2025,87.69,5250673,87.45,87.76,86.609
01/07/2025,87.46,5679386,88.68,88.99,87.225
01/06/2025,88.30,4206849,89.33,89.72,88.155
01/03/2025,89.45,3470005,88.50,89.5399,88.22
01/02/2025,88.29,5296210,89.09,89.27,88.01
12/31/2024,89.08,5045102,88.97,89.29,88.28
12/30/2024,88.31,4402433,88.42,88.555,87.44
12/27/2024,88.75,3816756,89.12,89.77,88.495
12/26/2024,89.65,2577456,89.17,89.74,88.73
12/24/2024,89.41,2182639,88.55,89.51,88.51
12/23/2024,88.82,4548927,88.18,88.925,87.84
12/20/2024,89.33,7622510,87.85,90.34,87.85
12/19/2024,87.85,5404413,89.47,90.15,87.79
12/18/2024,89.23,5409773,92.83,93.27,89.21
12/17/2024,93.07,3020525,93.14,93.83,92.83
12/16/2024,93.52,3645006,93.80,94.58,93.45
12/13/2024,93.85,2796345,93.99,94.1851,93.59
12/12/2024,94.12,2255224,94.03,95.13,94.03
12/11/2024,94.27,4295027,94.53,94.98,94.01
12/10/2024,94.49,2902206,95.76,95.765,94.19
12/09/2024,95.88,2872135,95.74,96.20,95.60
12/06/2024,95.61,1866153,96.01,96.33,95.19
12/05/2024,95.75,2922428,95.59,95.84,95.2198
12/04/2024,95.98,2220340,96.34,96.34,95.474
12/03/2024,96.24,1992610,96.82,97.106,96.185
12/02/2024,96.73,3659547,97.66,97.74,96.465
11/29/2024,98.16,1922407,98.75,99.09,98.035
11/27/2024,98.60,2383080,98.53,99.20,98.51
11/26/2024,97.97,2774509,97.42,98.065,97.04
11/25/2024,97.58,4001242,96.80,98.06,96.80
11/22/2024,96.24,2943673,95.84,96.42,95.83
11/21/2024,95.52,2988836,94.84,95.805,94.45
11/20/2024,94.82,3143021,94.55,94.945,94.05
11/19/2024,94.94,3041993,94.23,95.165,93.78
11/18/2024,94.48,2468075,93.38,94.48,93.22
11/15/2024,93.80,2786607,93.41,93.98,93.01
11/14/2024,93.75,3708413,94.60,94.60,93.57
11/13/2024,94.60,2884272,94.86,95.45,94.46
11/12/2024,94.08,4645889,95.05,95.46,94.065
11/11/2024,95.40,2279824,95.81,96.44,95.335
11/08/2024,95.88,4093560,94.83,96.16,94.70
11/07/2024,94.47,4871450,93.80,94.75,93.54
11/06/2024,93.35,6335351,95.63,95.63,92.3727
11/05/2024,95.38,2398308,93.61,95.43,93.39
11/04/2024,94.13,3368188,93.41,94.46,93.38
11/01/2024,93.11,4835327,94.68,94.91,93.06
10/31/2024,94.15,4946656,95.00,95.58,94.09
10/30/2024,95.77,2930463,95.35,96.48,95.30
10/29/2024,95.35,2819569,95.74,96.15,95.04
10/28/2024,96.04,2296843,96.43,96.99,95.92
10/25/2024,95.74,3834839,97.31,97.61,95.71
10/24/2024,96.65,2632316,96.56,97.25,96.475
10/23/2024,96.44,2710666,95.51,96.62,95.41
10/22/2024,95.74,2530022,95.31,96.085,95.16
10/21/2024,95.60,4143089,97.03,97.42,95.47
10/18/2024,97.51,2080261,97.03,97.55,96.66
10/17/2024,96.79,2904098,97.18,97.29,96.50
10/16/2024,97.56,3177340,96.73,97.685,96.55
10/15/2024,96.50,2808532,95.80,97.32,95.75
10/14/2024,95.35,2529158,94.50,95.505,94.28
10/11/2024,94.78,2653993,94.20,94.78,94.02
10/10/2024,93.72,2664448,94.02,94.67,93.43
10/09/2024,94.56,4120632,94.28,94.57,93.915
10/08/2024,94.46,3773668,94.51,94.89,94.085
10/07/2024,94.27,3420384,94.59,94.59,93.8396
10/04/2024,95.11,4602437,95.03,95.35,94.24
10/03/2024,95.57,2664422,96.11,96.32,95.23
10/02/2024,96.45,5161758,95.99,96.54,95.75
10/01/2024,96.79,4240255,97.63,97.80,96.36
09/30/2024,97.42,4207533,96.49,97.49,96.27
09/27/2024,96.66,4932929,97.34,97.57,96.62
09/26/2024,97.35,4776941,98.41,98.47,97.08
09/25/2024,98.24,2465964,99.00,99.22,98.0217
09/24/2024,98.90,3279061,98.37,99.18,98.045
09/23/2024,98.76,3320921,98.46,98.87,98.27
09/20/2024,97.79,3708613,97.62,98.06,97.44
09/19/2024,98.18,4450248,99.01,99.05,97.54
09/18/2024,98.16,5097121,98.43,99.58,98.015
09/17/2024,98.28,2990732,99.10,99.37,98.04
09/16/2024,98.97,4144534,99.05,99.405,98.65
09/13/2024,98.64,3402744,98.25,98.66,98.01
09/12/2024,97.62,2713320,97.43,97.6944,96.60
09/11/2024,97.21,3872127,96.52,97.32,95.42
09/10/2024,97.40,6001007,96.29,97.435,96.03
09/09/2024,96.01,2906456,94.96,96.19,94.80
09/06/2024,94.95,6965852,95.19,95.21,94.19
09/05/2024,95.04,6269420,95.98,96.135,94.87
09/04/2024,95.35,3041066,95.32,96.23,94.85
09/03/2024,95.08,5161018,94.74,95.50,94.49
08/30/2024,95.13,3489966,94.65,95.18,93.9644
08/29/2024,94.22,3379737,94.46,94.62,93.8357
08/28/2024,94.51,2664200,94.86,95.11,94.06
08/27/2024,94.88,1859258,94.04,94.9501,93.96
08/26/2024,94.74,2748480,95.17,95.37,94.58
08/23/2024,94.78,8040171,93.14,94.905,93.075
08/22/2024,92.74,3182312,92.52,92.825,92.22
08/21/2024,92.47,2965948,92.08,92.515,91.6288
08/20/2024,91.98,4934397,92.19,92.34,91.66
08/19/2024,92.09,2629798,91.33,92.094,91.32
08/16/2024,91.33,2260964,91.38,91.70,90.9182
08/15/2024,91.38,4054422,91.59,91.79,90.98
08/14/2024,91.45,2966284,91.37,91.88,90.93
08/13/2024,91.21,3111352,91.06,91.31,90.55
08/12/2024,90.42,2925502,90.77,90.78,89.78
08/09/2024,91.09,4133920,91.02,91.26,90.10
08/08/2024,90.67,5981233,89.80,90.85,89.52
08/07/2024,89.79,4998566,90.81,91.85,89.68
08/06/2024,90.41,7321616,88.64,91.37,88.27
08/05/2024,88.66,6852591,89.48,91.02,88.415
08/02/2024,91.27,5223649,91.10,92.13,90.45
08/01/2024,91.32,6988074,91.458,91.815,90.465
07/31/2024,90.41,5633797,90.89,91.5355,90.15
07/30/2024,90.73,2853967,90.37,90.935,90.03
07/29/2024,90.03,3371105,89.71,90.33,88.92
07/26/2024,89.57,3326098,88.68,89.875,88.44
07/25/2024,88.03,4723166,88.65,89.68,87.8389
07/24/2024,88.32,3844894,89.59,90.165,88.23
07/23/2024,89.64,2655365,89.57,90.26,89.17
07/22/2024,89.71,3244496,89.05,89.80,88.4125
07/19/2024,88.79,2809029,89.08,89.23,88.405
07/18/2024,88.95,4464650,89.24,90.785,88.725
07/17/2024,89.74,4757150,89.02,90.34,89.02
07/16/2024,89.13,3029250,88.61,89.16,88.1538
07/15/2024,88.05,2928745,87.62,88.16,87.37
07/12/2024,87.46,3562751,87.50,88.02,87.14
07/11/2024,86.80,4365990,85.46,87.10,85.46
07/10/2024,84.38,2482444,84.10,84.45,83.57
07/09/2024,83.76,2123274,83.58,84.04,82.95
07/08/2024,83.78,3239198,83.61,83.98,83.40
07/05/2024,83.51,3216980,83.44,83.67,82.98
07/03/2024,83.28,1571471,83.45,83.94,83.27
07/02/2024,83.36,3141623,83.21,83.49,82.88
07/01/2024,82.97,3274823,83.69,83.90,82.465
06/28/2024,83.76,4090531,83.49,84.12,83.125
06/27/2024,84.13,4244875,83.45,84.16,83.26
06/26/2024,83.32,3287920,83.00,83.575,82.841
06/25/2024,83.58,3749189,84.48,84.52,83.13
06/24/2024,84.62,2834323,84.01,85.455,83.88
06/21/2024,83.97,2340120,83.92,84.145,83.40
06/20/2024,83.76,2432937,83.74,84.035,83.49
06/18/2024,84.00,3073565,83.89,84.31,83.71
06/17/2024,83.67,2168125,83.51,84.0895,83.155
06/14/2024,84.00,2178645,83.73,84.24,83.32
06/13/2024,84.02,2619928,83.87,84.29,83.38
06/12/2024,83.68,4123538,84.69,85.34,83.565
06/11/2024,82.94,3261750,82.85,83.33,82.61
06/10/2024,83.24,2450820,82.70,83.515,82.10
06/07/2024,82.96,3227898,82.43,83.18,82.365
06/06/2024,83.75,4002138,83.20,83.77,82.85
06/05/2024,83.59,2373317,83.74,83.86,83.09
06/04/2024,83.69,2720690,82.81,84.04,82.81
06/03/2024,83.05,3301567,83.688,83.688,82.62
05/31/2024,83.24,4176870,82.21,83.30,81.845
05/30/2024,81.71,2748850,80.93,81.75,80.93
05/29/2024,80.53,3203331,80.50,80.645,80.17
05/28/2024,81.32,3046845,82.25,82.58,81.23
05/24/2024,81.86,2317771,82.19,82.3208,81.75
05/23/2024,81.80,4061082,83.60,83.60,81.745
05/22/2024,83.60,3888208,84.07,84.41,83.35
05/21/2024,84.36,2655107,84.19,84.4954,84.01
05/20/2024,84.39,2842880,84.72,84.97,84.29
05/17/2024,84.89,2791696,85.00,85.10,84.58
05/16/2024,84.90,2577014,85.04,85.275,84.765
05/15/2024,84.96,3544975,85.03,85.42,84.759
05/14/2024,83.80,3099662,83.72,84.165,83.36
05/13/2024,83.16,2848662,83.20,83.65,82.765
05/10/2024,82.89,5649915,83.25,83.34,82.635
05/09/2024,83.12,5452208,82.10,83.185,82.10
05/08/2024,81.45,4129959,81.69,81.69,81.18
05/07/2024,82.14,3667349,82.01,82.40,81.78
05/06/2024,81.37,3044825,81.89,82.0311,81.05
05/03/2024,81.30,4270214,82.16,82.64,81.115
05/02/2024,80.76,4804858,80.39,80.945,79.55
05/01/2024,79.64,7204232,79.50,81.12,79.37
04/30/2024,79.61,7004078,80.41,80.7901,79.58
04/29/2024,80.98,4373992,80.51,81.23,80.51
04/26/2024,80.16,3367694,80.24,80.965,80.00
04/25/2024,80.12,4082769,79.78,80.245,79.27
04/24/2024,80.58,4513601,80.12,80.725,79.64
04/23/2024,80.43,5484084,79.85,80.76,79.72
04/22/2024,79.70,3846151,79.30,79.86,78.76
04/19/2024,79.00,4585624,78.66,79.35,78.625
04/18/2024,78.62,4158385,78.93,79.12,78.27
04/17/2024,78.61,5554723,79.03,79.3831,78.56
04/16/2024,79.19,6598970,79.96,80.05,78.96
04/15/2024,80.32,5478618,82.25,82.33,79.87
04/12/2024,81.71,5451241,82.19,82.38,81.39
04/11/2024,82.69,7145948,82.99,83.16,81.86
04/10/2024,82.41,8332871,83.45,83.71,81.93
04/09/2024,85.97,4075754,85.15,85.97,84.97
04/08/2024,84.84,3866936,84.21,84.915,84.12
04/05/2024,83.94,4789051,83.22,84.14,83.01
04/04/2024,83.51,5953640,84.74,85.14,83.215
04/03/2024,84.05,3632734,83.76,84.15,83.41
04/02/2024,83.96,5116086,84.37,84.44,83.625
04/01/2024,85.03,5331337,86.738,86.738,84.865
03/28/2024,86.48,4626907,86.03,86.77,86.03
03/27/2024,85.87,5191426,84.67,85.90,84.47
03/26/2024,83.71,4922950,84.27,84.37,83.685
03/25/2024,84.05,5262467,84.65,84.96,84.05
03/22/2024,84.57,3923435,85.69,85.88,84.505
03/21/2024,86.38,3753231,86.13,86.75,85.86
03/20/2024,85.76,4605895,84.67,86.02,84.32
03/19/2024,85.20,4165654,85.15,85.52,84.69
03/18/2024,85.23,3030832,85.38,85.68,85.07
03/15/2024,85.19,4214317,84.56,85.52,84.54
03/14/2024,85.38,4155120,86.32,86.4912,84.645
03/13/2024,86.68,3418657,86.97,87.51,86.40
03/12/2024,87.12,3308976,87.15,87.48,86.37
03/11/2024,87.31,3467248,87.54,88.07,86.94
03/08/2024,87.73,4546636,87.50,88.03,87.30
03/07/2024,86.73,3164131,87.21,87.4197,86.3044
03/06/2024,86.75,4999585,86.88,87.08,86.24
03/05/2024,86.32,4722582,86.91,87.54,85.92
03/04/2024,87.38,5319021,86.33,87.43,85.72
03/01/2024,86.57,6560902,85.42,86.57,84.53
02/29/2024,85.55,6595443,85.51,86.00,85.16
02/28/2024,84.83,5170751,83.55,85.35,83.46
02/27/2024,83.98,3857852,84.34,84.72,83.80
02/26/2024,83.88,5943372,84.59,85.04,83.72
02/23/2024,84.81,4695576,84.90,85.30,84.60
02/22/2024,84.85,5000632,84.96,85.275,84.67
02/21/2024,84.69,4053059,84.40,84.805,84.07
02/20/2024,84.22,4739937,83.88,84.555,83.48
02/16/2024,84.37,4781062,84.25,84.855,83.65
02/15/2024,85.25,5164804,84.07,85.338,84.02
02/14/2024,83.31,5264512,83.02,83.775,82.6243
02/13/2024,82.66,6203679,82.58,82.68,81.54
02/12/2024,84.40,3949245,84.54,85.01,84.2241
02/09/2024,84.38,3478053,84.20,84.52,83.425
02/08/2024,84.25,3697224,83.33,84.49,83.33
02/07/2024,83.57,5074181,83.99,84.07,83.10
02/06/2024,83.69,5482350,82.71,83.85,82.41
02/05/2024,82.58,6269376,83.30,83.30,82.325
02/02/2024,84.35,7935933,84.18,84.88,82.94
02/01/2024,85.41,8950704,83.802,85.435,83.34
01/31/2024,83.89,8892858,84.98,85.63,83.73
01/30/2024,84.70,4580926,85.13,85.43,84.54
01/29/2024,85.50,3592010,84.92,85.67,84.69
01/26/2024,84.94,2783226,85.35,85.59,84.75
01/25/2024,85.18,4394359,85.11,85.615,84.76
01/24/2024,84.10,3265602,86.19,86.27,84.035
01/23/2024,85.32,4821801,86.24,86.53,85.03
01/22/2024,85.91,4202985,85.70,86.74,85.52
01/19/2024,85.40,6188938,84.59,85.68,83.95
01/18/2024,84.39,4537781,84.98,85.30,83.775
01/17/2024,84.85,4898958,85.25,86.325,83.985
01/16/2024,86.43,5125925,86.58,86.97,86.15
01/12/2024,87.07,3070446,87.42,87.696,86.63
01/11/2024,86.55,5512691,87.18,87.18,86.05
01/10/2024,87.36,3649878,87.44,87.7699,87.04
01/09/2024,87.26,3819000,87.00,87.61,86.58
01/08/2024,87.85,5372104,86.56,87.95,86.36
01/05/2024,86.61,3805994,86.20,87.37,85.70
01/04/2024,86.83,5610027,86.82,87.42,86.45
01/03/2024,86.99,5159613,88.42,88.42,86.82
01/02/2024,89.12,6057866,88.048,89.26,87.68
12/29/2023,88.36,5331557,89.10,89.17,88.26
12/28/2023,89.42,3879220,88.68,89.42,88.56
12/27/2023,88.79,5383566,88.53,88.90,88.125
12/26/2023,88.36,4336567,87.68,88.60,87.585
12/22/2023,87.71,5100263,87.71,88.41,87.27
12/21/2023,87.37,4429976,87.35,87.585,86.425
12/20/2023,87.67,6072648,88.84,89.46,87.605
12/19/2023,88.75,5787080,88.50,88.996,88.42
12/18/2023,88.08,6353812,88.70,88.77,87.98
12/15/2023,88.28,7666639,89.33,89.38,87.64
12/14/2023,89.54,6918483,88.65,90.09,88.6405
12/13/2023,87.03,5649611,83.94,87.33,83.705
12/12/2023,83.82,3158518,83.86,84.13,83.38
12/11/2023,83.87,3143384,83.36,84.015,83.235
12/08/2023,83.64,3416903,83.49,83.845,82.785
12/07/2023,83.78,6631516,83.59,84.04,83.21
12/06/2023,83.54,4404992,84.21,84.78,83.48
12/05/2023,83.79,6150006,83.90,84.04,83.36
12/04/2023,84.35,6740583,83.38,84.37,83.19
12/01/2023,83.74,7182773,81.66,83.75,81.42
11/30/2023,81.73,4118700,81.08,81.78,80.79
11/29/2023,81.14,4605443,81.16,81.93,81.035
11/28/2023,80.58,5811382,79.84,80.65,79.43
11/27/2023,80.05,5790772,79.80,80.49,79.43
11/24/2023,79.76,1893600,79.34,79.82,78.97
11/22/2023,79.53,5280256,79.86,80.09,79.17
11/21/2023,79.14,3703673,79.36,79.435,78.94
11/20/2023,79.70,4226480,79.03,79.70,78.3866
11/17/2023,79.12,4379038,79.86,79.88,78.79
11/16/2023,79.18,4879917,79.50,79.74,78.93
11/15/2023,79.35,6033371,79.05,80.07,78.98
11/14/2023,79.12,7493833,77.40,79.81,77.25
11/13/2023,74.96,3791230,75.03,75.28,74.51
11/10/2023,75.59,3944278,75.27,75.75,74.69
11/09/2023,74.89,4922974,76.35,76.40,74.725
11/08/2023,76.09,4398361,76.06,76.38,75.76
11/07/2023,75.84,5235318,76.37,76.525,75.73
11/06/2023,76.47,4432073,77.43,77.48,76.08
11/03/2023,77.59,6394092,77.04,78.61,77.02
11/02/2023,75.78,6450311,74.60,75.99,74.43
11/01/2023,73.37,7021789,73.02,73.435,72.535
10/31/2023,72.92,5964839,72.27,72.9973,71.58
10/30/2023,71.70,7041212,71.68,72.23,70.6114
10/27/2023,71.25,12043180,72.68,72.68,71.005
10/26/2023,72.41,8144396,71.41,72.90,71.36
10/25/2023,71.05,6254528,71.87,72.14,70.95
10/24/2023,72.61,5755347,71.98,72.81,71.96
10/23/2023,71.69,6906550,71.73,72.69,71.49
10/20/2023,72.40,5874505,73.00,73.46,72.35
10/19/2023,72.89,8238387,74.01,74.655,72.74
10/18/2023,74.66,4853673,75.71,75.97,74.60
10/17/2023,76.28,5419338,75.68,77.28,75.68
10/16/2023,76.39,4381767,76.02,76.60,75.245
10/13/2023,75.49,5860830,76.04,76.26,75.15
10/12/2023,75.68,4429168,76.56,76.65,75.29
10/11/2023,76.80,6128769,76.10,76.845,75.95
10/10/2023,75.49,4585718,75.15,76.15,74.80
10/09/2023,75.13,3848263,73.84,75.41,73.76
10/06/2023,74.32,5919877,73.46,74.78,72.75
10/05/2023,74.12,5306904,73.55,74.21,73.24
10/04/2023,73.71,8748239,73.21,73.72,72.34
10/03/2023,72.82,7120995,73.86,74.1454,72.59
10/02/2023,74.27,7564378,75.41,75.70,73.80
09/29/2023,75.66,6630593,76.44,76.7748,75.215
09/28/2023,75.44,6659777,75.00,75.75,74.85
09/27/2023,75.45,6657255,76.23,76.645,75.05
09/26/2023,75.96,5220921,76.91,77.07,75.6948
09/25/2023,77.37,3928242,77.13,77.435,76.79
09/22/2023,77.44,5064169,78.06,78.485,77.38
09/21/2023,78.03,6202678,80.18,80.30,78.00
09/20/2023,80.78,3827992,81.37,81.7775,80.765
09/19/2023,80.71,2742695,80.94,81.31,80.48
09/18/2023,81.08,3117859,81.81,81.81,80.8697
09/15/2023,81.81,3784542,81.71,82.065,81.49
09/14/2023,82.12,3926565,81.12,82.30,81.12
09/13/2023,80.66,3989043,81.54,81.62,80.46
09/12/2023,81.55,2959217,81.42,81.72,81.01
09/11/2023,81.59,2813605,81.69,81.84,81.18
09/08/2023,81.58,3317451,81.96,82.18,81.39
09/07/2023,81.90,5056094,81.13,82.26,81.13
09/06/2023,81.39,3681410,81.45,81.72,80.78
09/05/2023,81.56,3578137,82.28,82.45,81.525
09/01/2023,82.52,3404032,82.90,83.17,82.295
08/31/2023,82.38,3410209,83.00,83.129,82.38
08/30/2023,82.99,3042215,82.71,83.205,82.62
08/29/2023,82.69,3515460,81.67,82.715,81.38
08/28/2023,81.70,3448782,81.27,82.14,81.27
08/25/2023,80.94,4252131,80.99,81.50,80.59
08/24/2023,80.88,4523826,81.42,82.31,80.81
08/23/2023,81.19,3257823,80.20,81.29,80.20
08/22/2023,79.93,3380239,79.98,80.246,79.68
08/21/2023,79.70,3789805,80.25,80.28,79.0399
08/18/2023,80.44,3307375,79.62,80.61,79.495
08/17/2023,80.19,4069806,80.92,81.44,80.16
08/16/2023,80.84,3703749,81.91,81.97,80.79
08/15/2023,81.85,3398376,82.13,82.405,81.67
08/14/2023,82.78,3376816,83.19,83.19,82.525
08/11/2023,83.33,3654743,82.89,83.4458,82.63
08/10/2023,83.20,4451327,83.70,84.39,82.975
08/09/2023,83.52,2960354,83.26,83.98,82.96
08/08/2023,83.53,3854934,83.40,83.73,82.73
08/07/2023,84.07,3906528,83.25,84.11,83.09
08/04/2023,83.03,5148647,83.49,84.23,82.74
08/03/2023,83.71,6454125,83.81,83.83,82.59
08/02/2023,84.63,4146997,84.41,84.82,84.09
08/01/2023,85.12,4644722,85.04,85.42,84.665
07/31/2023,85.26,6122229,84.94,85.74,84.67
07/28/2023,84.71,5026030,85.79,86.00,84.55
07/27/2023,84.78,8009955,87.11,87.32,84.705
